Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
3,A,report that knock at front door and said is doc hom then went outsid and was grab by then struck with an unknown object to the left sid of head and fled in an uknown direct,Washington,DC,20012,38.9820835971523,-77.0254092756302,2009-1-13
15,A,report for that unknown person ent the loc and stol the list property,Washington,DC,20005,38.9004805065982,-77.0288534602283,2009-1-13
15,A,report that whil outsid tut she ent the list loc ont insid she rememb she left her bag outsid but upon her return it was gon and the list property was stol,Washington,DC,20024,38.8792856623535,-77.0182150195863,2009-1-13
5,A,report unknown subject tri to pry the door lock at the list loc,Washington,DC,20007,38.9052261874726,-77.058638490116,2009-1-13
15,A,report that unk suspect ent the list auto by uknown mean and stol the list property,Washington,DC,20011,38.9418267840329,-77.0005410615458,2009-1-13
5,A,report that unknown subject ent the list loc in an unknown man and stol the list property,Washington,DC,20036,38.9111270357035,-77.0400768098985,2009-1-13
20,A,report that was pul on door handl demand money becam fear for her saf comply,Washington,DC,20001,38.9030490519056,-77.0199035553163,2009-1-13
5,A,report unknown subject ent the list loc in an unknown man and stol the list property,Washington,DC,20007,38.9206821778436,-77.0792677898154,2009-1-13
15,A,report that unknon person ent the vehic by way of smash right rear passeng window ramsack it and stol the list property,Washington,DC,20001,38.8891156616715,-76.988634215526,2009-1-13
20,A,report that whil at the list loc he was approach by and both mal wer wear ski mask on suspect had gun the oth knif on of the suspect hit in the head with rock and stol the list property,North Bend,NE,68649,38.9609114305865,-76.9990743025317,2009-1-13
20,A,report that unknown person ent the list loc at which tim walk behind the count and push him down whil reg was op then fled the loc head sb on st se,Washington,DC,20003,38.883195997304,-76.9950083155479,2009-1-13
5,A,report that unknown person smash rear kitch door with brick and ent loc ont insid unknown stol the list item,Washington,DC,20002,38.8909318439934,-76.9829307174565,2009-1-13
20,A,report that unknown person approach him with black hand gun and stat giv me al the money you hav comply stat that al giv me yo cellphon and walk back the way you cam was last seen walk nb blk st se,Washington,DC,20003,38.88127185363,-76.9973160767267,2009-1-13
3,A,report that she was driv eastbound in the block of st ne when she heard gunshot direct behind her sustain dam consist with hav been shot at,Washington,DC,20002,38.9056283977882,-76.9785155172938,2009-1-13
3,A,report that her and wer in verb alterc insid the vehic lat drov the vehilc at hit her with the left mir no injury,Washington,DC,20003,38.8774946009466,-77.004666293114,2009-1-13
5,A,report that ent resid by break the screen and op the bathroom window ont saw op the door and ran,Washington,DC,20001,38.9470907163684,-76.9991110217885,2009-1-13
15,A,report that he gav key to valet who left intery light on which caus battery to go dead left vehic unlock upon his return an unknown person ent the vehic and stol the list property,Washington,District of Columbia,20001,38.8990666291583,-77.0270350601421,2009-1-13
15,A,report whil attend an ev unknown person ent his room and stol the list property,Washington,DC,20002,38.8920183654371,-76.9953197171264,2009-1-13
15,A,report that he drov to the list loc and fled the scen without pay for his far fled wb on street nw theft of serv,New York,NY,10003,38.9056555914626,-77.0416863695888,2009-1-13
5,A,through report that unknown suspect ent ther hom via smash the glass of the rear slid door tak wer the list item,Washington,DC,20011,38.9416278723083,-77.0153825423671,2009-1-13
15,A,report for that the list property was tak from the front yard of the list loc by an unknown subject,Washington,DC,20011,38.9466542304548,-77.0297368245612,2009-1-12
15,A,report that unknown suspect stol the list proeprty from her purs,Washington,DC,20011,38.9560515503113,-77.0012618876312,2009-1-13
15,A,report that unknown subject smash the right front passeng window and stol the list property from the list auto,Washington,DC,20036,38.904666811975,-77.0405680603125,2009-1-13
20,A,and report that follow them to the list loc though surround put black handgun to head and stat dont turn around addit brand black handgun,Washington,DC,20012,38.9712518227309,-77.023388703202,2009-1-13
20,A,report that thru rob him at gunpoint,Washington,DC,20011,38.9661341705634,-77.0250855484363,2009-1-13
15,A,report that unk suspect stol the list auto,Washington,DC,20012,38.9683428764188,-77.0130047327666,2009-1-13
15,A,report on the list dat and tim unknown person threw brick through passeng sid window and stol the list property,Washington,DC,20002,38.91252002303,-76.985590111843,2009-1-14
3,A,and wer eng in verb and phys alterc aft ar hom intox dur the alterc stab in the up right thigh was transport to the hospit for the list injury,Washington,DC,20002,38.8992504629775,-76.9784090022457,2009-1-14
20,A,on the af dat and tim at the list loc stat that he cam out of the hotel to unlock his vehic then two black mal walk up from both sid of the vehic arm with two dark col revol,Washington,DC,20018,38.9306069911712,-76.9708050056534,2009-1-15
20,A,report on the list dat and tim whil at the report loc he was approach by and who brand tech and silv handgun bang on the driv sid window and stat get out the car at which tim comply,Washington,DC,20002,38.9181180474122,-77.0056343942921,2009-1-14
5,A,reporst that unknown subject cam into her apart and took the list property without permit,Washington,DC,20019,38.8945872111927,-76.9292327060496,2009-1-14
5,A,report aft verb disput with took the list property without permit,Washington,DC,20019,38.8941621604181,-76.9586218559009,2009-1-14
3,A,report that he was involv in verb alterc with that end with grab knif from the kitch and attempt to cut with sustain three min lac as result of the attack,Washington,DC,20001,38.904626657228,-77.009103251503,2009-1-14
15,A,report that unknown subject took the list vehic without permit,Arlington,VA,22202,38.8891518628247,-76.9195688516933,2009-1-14
15,A,report that unknown subject took the list vehic without permit,Washington,DC,20019,38.8999714002449,-76.9306435309749,2009-1-14
15,A,report that unknown subject took the list vehic without permit,Washington,DC,20019,38.8861486829687,-76.9203750922686,2009-1-14
15,A,report unknown person ent the list vehic in an unknown mannerand went through the glov compart and cent stat noth was stol,Washington,DC,20002,38.9043971833871,-76.9973029571375,2009-1-13
20,A,report that whil work insid of the list loc she was approach by and brand smal blck handgun and stat to wher is the money did not reply then punch in the fac sev tim,Washington,DC,20011,38.9517677001623,-77.0128598090333,2009-1-14
15,A,report that unknown subject took the list vehic without permit,Washington,DC,20019,38.8878012055795,-76.918203075725,2009-1-14
3,A,got off the metro bus and was approach by and ask if he had stat no than sat down at the metro stop to wait for the oth bus when cam from the sid of punch him in the tri to stab,Pine River,ND,56474,38.9002033507821,-76.9949607819791,2009-1-14
20,A,report she heard someon com up on her from behind very quick grab her purs and struggle ensu screamed as yel let it go gain possess of the purs and fled the scen was chas by,Washington,DC,20431,38.8989482229452,-77.0434638901011,2009-1-14
20,A,report whil walk west on rig rd ne approach and ask for som chang stat that he did not hav any and continu to walk cam up behind him and beg striking him in the fac and body then took the list property from,New York,NY,10004,38.955760255449,-77.004687188297,2009-1-14
20,A,report that cam from behind and snatch her purs was last seen run eastbound on blk of quint st nw,Washington,DC,20011,38.9388743381582,-77.0180085653752,2009-1-14
15,A,report that suspect unknown stol the list property from the rear of the list loc key and reg ar with the own,Washington,DC,20011,38.9443637330913,-77.0134248599622,2009-1-14
15,A,report that suspect unknown stol the list vehic from the list loc key ar with the own and the reg is in the vehic,Washington,DC,20011,38.9542509310069,-77.021391844214,2009-1-14
3,A,rpts whil she was in the bathroom group of fem wer stand behind her at which tim she was sprayed with an unk object suff from burn sens on her arm chest suspect unk,Washington,DC,20002,38.9064473497897,-77.0076358122637,2009-1-14
15,A,report for that unknown person gain entry into vehic by smash the driv sid window us an unknown object and stol the list property,Washington,DC,20037,38.9030825152068,-77.0533386448894,2009-1-14
20,A,rpts whil drop off his cab far ask how much we ow you then put his arm around neck start chok him say giv me yo money then stol the list money out of pant pocket fled,Washington,DC,20001,38.9061134883937,-77.0136897494599,2009-1-14
15,A,report that unknown person stol the list property from her purs which was on chair whil was insid the list loc,Washington,DC,20007,38.9051435321707,-77.0642650916126,2009-1-14
15,A,report for that dark col truck pul up in front of the list loc exit the vehic and walk into the stor grab the list property from the rack and walk out the wait vehic with the property,Washington,MD,20815,38.9584064416313,-77.0887882795165,2009-1-14
